sample_date,repo_id,repo_full_name,owner,repo_name,repo_url,source,sample_query,language,stars,forks,watchers,open_issues,created_at,updated_at,pushed_at,default_branch,archived,disabled,fork,has_readme,readme_fetch_status,readme_status_code,readme_hash,readme_word_count,readme_char_count,readme_heading_count,readme_link_count,readme_image_count,readme_code_block_count,readme_headings,rubric_version,has_overview_signal,has_setup_signal,has_usage_signal,has_features_signal,has_visuals_signal,has_architecture_signal,has_data_methods_signal,has_results_signal,has_tests_signal,has_license_signal,has_deployment_signal,has_contact_signal,readme_score,readiness_level,sections_found,sections_missing,overview_score,setup_score,usage_score,features_score,visuals_score,architecture_score,data_methods_score,results_score,tests_score,license_score,deployment_score,contact_score,processed_at
2026-06-07,1116702090,AngelosP/vscode-kusto-workbench,AngelosP,vscode-kusto-workbench,https://github.com/AngelosP/vscode-kusto-workbench,github_search_api,language:Jupyter Notebook stars:>=5 pushed:>=2025-01-01,TypeScript,5,0,5,4,2025-12-15T09:02:18Z,2026-06-04T17:41:52Z,2026-06-04T17:41:48Z,main,False,False,False,True,fetched,200,649e737838a59374a64164daaa8d41ff3bdcc0b20fe8a510f0dde1fb7804b148,3542,23156,45,22,22,0,"['Kusto Workbench', 'Walkthroughs', 'Key Features', 'Activity Bar', 'Import connections', 'Save connections to favorites', 'VS Code custom agent that actually works', 'Let your own agent control Kusto Workbench', 'Integrated Copilot Chat (per section)', 'Modern Kusto editor using the official bits from Microsoft', 'The T-SQL editor is powered by the same engine behind the official SQL Server extension', 'HTML for dashboards and export to Power BI', 'Load .csv data directly from the internet', 'Transform data', 'Chart data', 'Prettify query', 'Diagnostics and debugging', 'Query comparison and performance optimization', 'Share to Teams and Azure Data Explorer', 'Multi-account support', 'Connection Manager and Cluster Explorer', 'Leave No Trace', 'Markdown sections', 'Python sections', 'Search results', 'Open Remote Files', 'Development Notes', 'Quick start', 'File formats (and ""no file"" mode)', 'Open existing `.kql`, `.csl`, and `.sql` files', 'Create `.kqlx` and `.sqlx` files for convenience', '""No file"" mode (persistent global session)', 'Open Remote File', 'Commands', 'Requirements', 'Data & privacy (how it actually works)', 'What gets stored locally', 'What gets sent to your Kusto cluster', 'What gets sent to your SQL Server', 'What gets sent to GitHub Copilot', 'Python sections', 'Diagnostics and logs', 'How to remove stored data', 'Third-party credits', 'License']",builder_showcase_readme_v1,True,True,True,True,True,True,True,True,False,True,False,True,86.7,strong,"['overview', 'setup', 'usage', 'features', 'visuals', 'architecture', 'data_methods', 'results', 'license', 'contact']","['tests', 'deployment']",1,1,1,1,1,1,1,1,0,1,0,1,2026-06-07T18:06:34.235622+00:00
2026-06-07,1018063715,remaplab/recsys-challenge-2025-synerise,remaplab,recsys-challenge-2025-synerise,https://github.com/remaplab/recsys-challenge-2025-synerise,github_search_api,language:Jupyter Notebook stars:>=5 pushed:>=2025-01-01,Jupyter Notebook,6,4,6,0,2025-07-11T14:44:57Z,2026-06-04T17:15:32Z,2026-06-04T17:15:27Z,main,False,False,False,True,fetched,200,e713990ecf455be97dafdcc6edfe75f0f7b3556b3487bcff0eee676ddb54fed7,1397,10765,25,12,0,14,"['ACM RecSys Challenge 2025 [EmbedNBreakfast Team]', 'Challenge Description', 'Team members', 'Final Model', 'Create Final submission', 'Datasets', 'Descriptions and Naming Conventions', 'Only Relevant Clients', 'All Clients', 'Old dataset', 'Datasets preparation', 'Regularized Models', 'SRA models', 'SRA', 'SRA First Phase', 'FIP model', 'MTL models', 'MTL', 'MTL First Phase', 'MTL Propensity', 'MTL Churn', 'BPR models', 'BPR SKU', 'BPR CATEGORY', 'Build final hybrid']",builder_showcase_readme_v1,True,False,True,True,True,True,True,True,True,False,False,False,73.4,semi_ready,"['overview', 'usage', 'features', 'visuals', 'architecture', 'data_methods', 'results', 'tests']","['setup', 'license', 'deployment', 'contact']",1,0,1,1,1,1,1,1,1,0,0,0,2026-06-07T18:06:36.054702+00:00
2026-06-07,326066116,ml-tooling/best-of-jupyter,ml-tooling,best-of-jupyter,https://github.com/ml-tooling/best-of-jupyter,github_search_api,language:Jupyter Notebook stars:>=5 pushed:>=2025-01-01,,1210,92,1210,17,2021-01-01T22:25:48Z,2026-06-06T17:44:41Z,2026-06-04T17:11:16Z,main,False,False,False,True,fetched,200,9e08b2364ea38feede7fef7846f8db1d36f18ec0f2adea8e0af7b860d45ef6f4,18920,132065,19,410,1,381,"['Contents', 'Explanation', 'Notebook Environments', 'Interactive Widgets & Visualization', 'Jupyter Extensions', 'Jupyter Magic', 'Jupyter Kernels', 'Notebook Sharing & Conversion', 'Notebook Tools', 'JupyterLab Renderer', 'JupyterLab Themes', 'JupyterLab Extensions', 'JupyterHub Authenticators', 'JupyterHub Spawners', 'Jupyter Components', 'Others', 'Related Resources', 'Contribution', 'License']",builder_showcase_readme_v1,False,True,True,True,True,True,True,True,True,True,True,True,88.6,strong,"['setup', 'usage', 'features', 'visuals', 'architecture', 'data_methods', 'results', 'tests', 'license', 'deployment', 'contact']",['overview'],0,1,1,1,1,1,1,1,1,1,1,1,2026-06-07T18:06:37.993539+00:00
2026-06-07,895016767,datalayer/jupyter-nbmodel-client,datalayer,jupyter-nbmodel-client,https://github.com/datalayer/jupyter-nbmodel-client,github_search_api,language:Jupyter Notebook stars:>=5 pushed:>=2025-01-01,Python,15,6,15,5,2024-11-27T12:11:44Z,2026-06-04T17:09:56Z,2026-06-04T17:09:52Z,main,False,False,False,True,fetched,200,188fb7b8561137025091328695df7e553385a8cf60cd056afb0c8288624b6951,759,6298,14,5,4,13,"['🪐 Jupyter NbModel Client', 'Usage with Jupyter', 'make jupyterlab', 'Usage with Datalayer', 'Uninstall', 'Contributing', 'Development install', 'Clone the repo to your local environment', 'Change directory to the jupyter_nbmodel_client directory', 'Install package in development mode - will automatically enable', 'The server extension.', 'Running Tests', 'Development uninstall', 'Packaging the library']",builder_showcase_readme_v1,True,True,True,False,True,False,False,True,True,True,False,False,65.75,semi_ready,"['overview', 'setup', 'usage', 'visuals', 'results', 'tests', 'license']","['features', 'architecture', 'data_methods', 'deployment', 'contact']",1,1,1,0,1,0,0,1,1,1,0,0,2026-06-07T18:06:39.851964+00:00
2026-06-07,876286167,lfnovo/open-notebook,lfnovo,open-notebook,https://github.com/lfnovo/open-notebook,github_search_api,language:Jupyter Notebook stars:>=5 pushed:>=2025-01-01,TypeScript,27043,3073,27043,156,2024-10-21T17:58:46Z,2026-06-07T17:38:28Z,2026-06-04T17:07:02Z,main,False,False,False,True,fetched,200,a6b4972fd7e0c1e254b65fd6570645b12d3f0336bb9130ae7579faa20205a9e8,2226,17927,29,47,4,4,"['A private, multi-model, 100% local, full-featured alternative to Notebook LM', '🆚 Open Notebook vs Google Notebook LM', 'Built With', '🚀 Quick Start (2 Minutes)', 'Prerequisites', 'Step 1: Get docker-compose.yml', 'Step 2: Set Your Encryption Key', 'Step 3: Start Services', 'Step 4: Configure AI Provider', '📚 More Installation Options', '📖 Need Help?', 'Star History', 'Provider Support Matrix', '✨ Key Features', 'Core Capabilities', 'Advanced Features', 'Podcast Feature', '📚 Documentation', 'Getting Started', 'User Guide', 'Advanced Topics', '🗺️ Roadmap', 'Upcoming Features', 'Recently Completed ✅', '📖 Need Help?', '🤝 Community & Contributing', 'Join the Community', 'Contributing', '📄 License']",builder_showcase_readme_v1,False,True,True,True,True,True,True,True,True,True,True,True,88.6,strong,"['setup', 'usage', 'features', 'visuals', 'architecture', 'data_methods', 'results', 'tests', 'license', 'deployment', 'contact']",['overview'],0,1,1,1,1,1,1,1,1,1,1,1,2026-06-07T18:06:41.598438+00:00
2026-06-07,1109872339,idd-lab/BACE1_de_novo_design,idd-lab,BACE1_de_novo_design,https://github.com/idd-lab/BACE1_de_novo_design,github_search_api,language:Jupyter Notebook stars:>=5 pushed:>=2025-01-01,Jupyter Notebook,6,0,6,0,2025-12-04T11:57:52Z,2026-06-04T16:51:41Z,2026-06-04T16:51:36Z,main,False,False,False,True,fetched,200,beb8f7c2a2e0dd5f6062c64260e9eb23a775c591be6f38061a1b7665a25ef83d,812,6040,3,4,3,0,"['Algorithmically Constrained Dual-Paradigm De Novo Design: Exploring Chemical Space via Parallel Ligand- and Structure-Based Workflow Validated on BACE1', '📖 Abstract', '⚙️ System Requirements & Installation']",builder_showcase_readme_v1,True,True,True,False,True,True,True,False,False,True,True,True,77.2,strong,"['overview', 'setup', 'usage', 'visuals', 'architecture', 'data_methods', 'license', 'deployment', 'contact']","['features', 'results', 'tests']",1,1,1,0,1,1,1,0,0,1,1,1,2026-06-07T18:06:43.390426+00:00
2026-06-07,564903978,volcanocyber/VICTOR-notebook,volcanocyber,VICTOR-notebook,https://github.com/volcanocyber/VICTOR-notebook,github_search_api,language:Jupyter Notebook stars:>=5 pushed:>=2025-01-01,Shell,5,5,5,3,2022-11-11T19:26:42Z,2026-06-04T16:37:24Z,2026-06-04T16:37:20Z,main,False,False,False,True,fetched,200,bff5123c1f7becfeeb6aa26b840adfd977ad3dba8e220cf95d9cc6fe1c1390a3,312,2067,4,4,0,1,"['VICTOR hub Image Template :paperclip:', 'In-depth guide', 'About this template repository :information_source:', 'The environment']",builder_showcase_readme_v1,True,False,True,False,True,False,False,False,False,False,True,True,43.85,thin,"['overview', 'usage', 'visuals', 'deployment', 'contact']","['setup', 'features', 'architecture', 'data_methods', 'results', 'tests', 'license']",1,0,1,0,1,0,0,0,0,0,1,1,2026-06-07T18:06:45.163240+00:00
2026-06-07,605151805,spacetelescope/hst_notebooks,spacetelescope,hst_notebooks,https://github.com/spacetelescope/hst_notebooks,github_search_api,language:Jupyter Notebook stars:>=5 pushed:>=2025-01-01,Jupyter Notebook,28,24,28,6,2023-02-22T14:58:28Z,2026-06-04T16:09:12Z,2026-06-04T16:26:02Z,main,False,False,False,True,fetched,200,dd3b32ef1da2f219aaf92c8be25945f9c30c8b1d4d151369a3c94c4be2c5c3f0,937,6725,0,19,6,0,[],builder_showcase_readme_v1,False,True,True,True,True,True,True,False,False,False,False,False,58.2,semi_ready,"['setup', 'usage', 'features', 'visuals', 'architecture', 'data_methods']","['overview', 'results', 'tests', 'license', 'deployment', 'contact']",0,1,1,1,1,1,1,0,0,0,0,0,2026-06-07T18:06:46.967162+00:00
2026-06-07,445479201,mobarakol/tutorial_notebooks,mobarakol,tutorial_notebooks,https://github.com/mobarakol/tutorial_notebooks,github_search_api,language:Jupyter Notebook stars:>=5 pushed:>=2025-01-01,Jupyter Notebook,21,11,21,0,2022-01-07T10:14:51Z,2026-06-04T16:05:53Z,2026-06-04T16:05:10Z,main,False,False,False,True,fetched,200,d7edb350ff7c9de6ad7a73211d1fadc5f9ed6646a0b69fe568b118fe948e9caf,133,1131,1,0,0,0,['tutorial_notebooks'],builder_showcase_readme_v1,True,False,False,False,True,True,True,True,True,False,False,False,50.4,semi_ready,"['overview', 'visuals', 'architecture', 'data_methods', 'results', 'tests']","['setup', 'usage', 'features', 'license', 'deployment', 'contact']",1,0,0,0,1,1,1,1,1,0,0,0,2026-06-07T18:06:48.903866+00:00
2026-06-07,746933575,databricks-demos/dbdemos-notebooks,databricks-demos,dbdemos-notebooks,https://github.com/databricks-demos/dbdemos-notebooks,github_search_api,language:Jupyter Notebook stars:>=5 pushed:>=2025-01-01,Python,67,186,67,25,2024-01-22T23:43:32Z,2026-06-04T15:31:07Z,2026-06-04T15:30:54Z,main,False,False,False,True,fetched,200,a5b70fd93aef56803eced68c8d086289144849c845fd613383438db0a924a70a,211,1303,3,1,0,0,"['DBDemos notebooks', 'How to use this content', 'How to contribute']",builder_showcase_readme_v1,True,False,True,False,False,False,False,False,False,False,False,False,24.8,minimal,"['overview', 'usage']","['setup', 'features', 'visuals', 'architecture', 'data_methods', 'results', 'tests', 'license', 'deployment', 'contact']",1,0,1,0,0,0,0,0,0,0,0,0,2026-06-07T18:06:50.621586+00:00
2026-06-07,540848640,pypsa-meets-earth/documentation,pypsa-meets-earth,documentation,https://github.com/pypsa-meets-earth/documentation,github_search_api,language:Jupyter Notebook stars:>=5 pushed:>=2025-01-01,Jupyter Notebook,31,116,31,22,2022-09-24T14:03:27Z,2026-06-04T14:51:33Z,2026-06-04T14:51:28Z,main,False,False,False,True,fetched,200,2482cbe706ee0cc00c7c7d6b696dfb75fcdb571d30710ff72c2dd84bb1baeedf,664,4628,8,14,1,1,"['PyPSA Earth Documentation', 'Getting ready to change the world', 'Installation', '1. Hackathon material', 'Content', 'List of selected self-learning material', 'List of heroes with a successful Pull Request (GitHub exercise)', '2. Notebooks for data exploration']",builder_showcase_readme_v1,True,True,True,False,True,True,True,True,False,False,False,False,68.6,semi_ready,"['overview', 'setup', 'usage', 'visuals', 'architecture', 'data_methods', 'results']","['features', 'tests', 'license', 'deployment', 'contact']",1,1,1,0,1,1,1,1,0,0,0,0,2026-06-07T18:06:52.346563+00:00
2026-06-07,848726253,Quantinuum/lambeq-docs,Quantinuum,lambeq-docs,https://github.com/Quantinuum/lambeq-docs,github_search_api,language:Jupyter Notebook stars:>=5 pushed:>=2025-01-01,TypeScript,5,8,5,4,2024-08-28T09:43:20Z,2026-06-04T14:45:00Z,2026-06-04T14:57:34Z,main,False,False,False,True,fetched,200,ab80d1d84d50172b81d156fab8db54ce885500f7b6e6e3b7645c8c240832252e,559,3826,11,12,5,9,"['λambeq documentation', 'About this repository', 'About lambeq', 'Getting started with lambeq', 'Prerequisites', 'Installation', 'Usage', 'Testing lambeq', 'Building documentation', 'License', 'Citation']",builder_showcase_readme_v1,True,True,True,True,True,False,True,False,True,True,False,True,78.1,strong,"['overview', 'setup', 'usage', 'features', 'visuals', 'data_methods', 'tests', 'license', 'contact']","['architecture', 'results', 'deployment']",1,1,1,1,1,0,1,0,1,1,0,1,2026-06-07T18:06:54.190324+00:00
2026-06-07,321773091,catalyst-cooperative/pudl-examples,catalyst-cooperative,pudl-examples,https://github.com/catalyst-cooperative/pudl-examples,github_search_api,language:Jupyter Notebook stars:>=5 pushed:>=2025-01-01,Jupyter Notebook,20,5,20,10,2020-12-15T19:48:48Z,2026-06-04T14:29:53Z,2026-06-04T14:28:58Z,main,False,False,False,True,fetched,200,acef4a41a289acb3ca37553342a72b4e677bcc4cb15d90dbf6e4f77dd3795bf1,1079,7411,11,37,0,7,"['PUDL Example Notebooks', 'General development notes', 'Kaggle notebooks', 'Running on Kaggle', 'Running locally', 'Updating the dependencies', 'WebAssembly Marimo notebooks', 'Viewing in-browser', 'Running locally', 'Stalk us on the Internet', 'Supporting PUDL']",builder_showcase_readme_v1,True,True,True,False,False,False,True,False,True,False,False,True,59.15,semi_ready,"['overview', 'setup', 'usage', 'data_methods', 'tests', 'contact']","['features', 'visuals', 'architecture', 'results', 'license', 'deployment']",1,1,1,0,0,0,1,0,1,0,0,1,2026-06-07T18:06:55.934888+00:00
2026-06-07,1220839961,yairchu/moops,yairchu,moops,https://github.com/yairchu/moops,github_search_api,language:Jupyter Notebook stars:>=5 pushed:>=2025-01-01,Python,5,0,5,6,2026-04-25T12:04:22Z,2026-06-04T14:19:27Z,2026-06-04T14:18:33Z,main,False,False,False,True,fetched,200,8feea7c66a9a2c05f51cd7747e22f06cc94d379c65b01523a5c68be740634afa,829,6279,11,4,2,8,"['moops', 'Installation', 'Transition guide', 'Running notebooks from Python', 'URL query parameters', 'Variant inputs', 'Presets', 'Custom notebook controls', 'Property-based testing', 'Running the examples', 'Feedback welcome']",builder_showcase_readme_v1,True,True,True,False,True,False,False,False,True,False,False,False,54.4,semi_ready,"['overview', 'setup', 'usage', 'visuals', 'tests']","['features', 'architecture', 'data_methods', 'results', 'license', 'deployment', 'contact']",1,1,1,0,1,0,0,0,1,0,0,0,2026-06-07T18:06:57.712184+00:00
2026-06-07,761804703,sipist/sipist-workspace,sipist,sipist-workspace,https://github.com/sipist/sipist-workspace,github_search_api,language:Jupyter Notebook stars:>=5 pushed:>=2025-01-01,,5,1,5,0,2024-02-22T14:23:15Z,2026-06-04T14:09:09Z,2026-06-04T14:06:35Z,main,False,False,False,True,fetched,200,742bcfcc7d3df6e2a1b89186dd2ad50452a140fcefd74b51c8d50eea48cf0293,752,5112,11,8,0,11,"['sipist-workspace', 'Prerequisites', 'Install Docker Desktop', 'Install Git', 'Your first time launching the Workspace', 'Using the Jupyter Notebook [(Docs)](https://docs.jupyter.org/en/latest/)', 'FAQ and Troubleshooting', 'How do I update my workspace?', 'I get Permission Errors and/or the notebook Save Button is disabled', 'Issues', 'Credits']",builder_showcase_readme_v1,True,True,True,False,False,False,False,False,False,False,False,False,38.2,thin,"['overview', 'setup', 'usage']","['features', 'visuals', 'architecture', 'data_methods', 'results', 'tests', 'license', 'deployment', 'contact']",1,1,1,0,0,0,0,0,0,0,0,0,2026-06-07T18:06:59.532178+00:00
2026-06-07,594169263,bdist/bdist-workspace,bdist,bdist-workspace,https://github.com/bdist/bdist-workspace,github_search_api,language:Jupyter Notebook stars:>=5 pushed:>=2025-01-01,,13,2,13,0,2023-01-27T19:04:36Z,2026-06-04T14:07:45Z,2026-06-04T14:06:12Z,main,False,False,False,True,fetched,200,29a251f32e6f3e5dd2107c2e36b82a1dd9201ef3bb763a7aa351dd1100695e16,1149,7736,16,12,0,20,"['bdist-workspace', 'Prerequisites', 'Install Docker Desktop', 'Install Git', 'Your first time launching the Workspace', 'Using the Jupyter Notebook [(Docs)](https://docs.jupyter.org/en/latest/)', 'Included services', 'pgAdmin', 'Flask Web App', 'FAQ and Troubleshooting', 'I get an initdb: error: directory ""/var/lib/postgresql"" exists but is not empty', 'How do I update my workspace?', 'I get Permission Errors and/or the notebook Save Button is disabled', 'A psycopg.errors.UndefinedTable exception is thrown', 'Issues', 'Credits']",builder_showcase_readme_v1,True,True,True,False,False,False,True,False,False,False,False,False,46.8,thin,"['overview', 'setup', 'usage', 'data_methods']","['features', 'visuals', 'architecture', 'results', 'tests', 'license', 'deployment', 'contact']",1,1,1,0,0,0,1,0,0,0,0,0,2026-06-07T18:07:01.284499+00:00
2026-06-07,448176053,yaner-here/notebook,yaner-here,notebook,https://github.com/yaner-here/notebook,github_search_api,language:Jupyter Notebook stars:>=5 pushed:>=2025-01-01,Jupyter Notebook,12,0,12,0,2022-01-15T04:00:09Z,2026-06-04T13:40:27Z,2026-06-04T13:39:30Z,master,False,False,False,True,fetched,200,1b8f409d0b4d8bfacca0ed687425ade37153a1b263772a2fb3952ee7ccb821ee,29,232,1,0,1,0,['MarkdownNotebook'],builder_showcase_readme_v1,True,False,False,False,True,False,False,False,False,False,False,False,19.0,minimal,"['overview', 'visuals']","['setup', 'usage', 'features', 'architecture', 'data_methods', 'results', 'tests', 'license', 'deployment', 'contact']",1,0,0,0,1,0,0,0,0,0,0,0,2026-06-07T18:07:03.120350+00:00
2026-06-07,299339265,SYCstudio/notebook,SYCstudio,notebook,https://github.com/SYCstudio/notebook,github_search_api,language:Jupyter Notebook stars:>=5 pushed:>=2025-01-01,TypeScript,6,1,6,0,2020-09-28T14:43:17Z,2026-06-04T12:02:27Z,2026-06-04T12:02:23Z,main,False,False,False,True,fetched,200,a1a269fce65f60ef5193353f331a61de84b600ef6477219ded25a3d0e82e370f,9,49,1,0,0,0,['notebook'],builder_showcase_readme_v1,True,False,False,False,False,False,False,False,False,False,False,False,11.4,minimal,['overview'],"['setup', 'usage', 'features', 'visuals', 'architecture', 'data_methods', 'results', 'tests', 'license', 'deployment', 'contact']",1,0,0,0,0,0,0,0,0,0,0,0,2026-06-07T18:07:04.929836+00:00
2026-06-07,1091827540,peterfei/ai-agent-team,peterfei,ai-agent-team,https://github.com/peterfei/ai-agent-team,github_search_api,language:Jupyter Notebook stars:>=5 pushed:>=2025-01-01,JavaScript,374,53,374,1,2025-11-07T15:22:33Z,2026-06-07T10:26:33Z,2026-06-04T11:24:26Z,main,False,False,False,True,fetched,200,e03e2f6b6268b762073ca4ac0cf533941c88558824e6611a9770da03cb473f48,2216,19493,130,14,12,34,"['AI Agent Team', '🌟 v2.0.1 架构概览', '📦 安装指南', '快速安装（3 步完成）', '第 1 步：安装 AI Agent Team', '第 2 步：初始化配置 ⭐ **必须执行**', '第 3 步：启用 Thread Manager MCP 服务器 ⭐ **关键步骤**', '✅ 验证安装', '1. 查看所有线程', '2. 创建第一个任务线程', '3. 查看当前线程信息', '🎯 两种初始化方式对比', '❓ 常见问题', '1. 执行 MCP 服务器配置', '2. 重启 Claude Code', '3. 验证', '方法 1: 查看线程列表', '方法 2: 查看当前线程', '方法 3: 创建测试线程', '🧠 Thread Manager - AI 团队的记忆系统', '🚀 核心亮点', '💾 持久化记忆', '🌿 Git 自动集成', '🎯 智能体快启', '📊 Thread Manager vs 原生 Claude', '🎮 基础使用', '💡 核心命令', '🔥 实际应用场景', '📝 Changelog Generator Skill - 智能变更日志生成器', '1. 快速生成 HTML 格式变更日志', '2. 发布新版本并创建 GitHub Release', '3. 增量更新', '💡 为什么选择它？', '📜 SoftCopyright Skill - 智能软著材料生成工具', '🌟 核心功能特色', '🎯 软著申请完全支持', '核心功能', '技术规格', '💡 使用方法详解', '简单三步，生成专业软著材料', '高级功能', '🎨 使用场景示例', 'Web开发项目', '自动识别：', '- 项目类型：React + JavaScript前端', '- 技术栈：React、Redux、Webpack', '- 版本号：从package.json读取', '- 生成完整的软著申请文档', '后端项目', '自动识别：', '- 项目类型：Python Django后端', '- 源码文件：.py、.html、.css等', '- 页数控制：按软著要求生成', '- 注释清理：移除Python注释和文档字符串', '🧹 TidyMyDesktop Skill - 智能桌面整理工具', '🌟 核心功能特色', '💡 实用整理场景', '🛠️ 使用方法', '简单三步，智能整理', '📂 智能分类规则', '📸 实际效果展示', '📝 v1.0.2 彩色手写笔记版本说明', '⚡ 技术特性', '🎨 DrawNote Skill - 智能笔记可视化工具', '🌟 核心功能特色', '📝 使用方法详解', '简单四步，创建精美笔记', '💡 实用应用场景', '🎯 五种精美风格', '📸 实际效果展示', '🚀 快速开始', '✨ 核心特性', '系统要求', '快速使用', '🧹 TidyMyDesktop Skill 使用示例', '整理桌面 - 最常用的功能', '整理当前目录', '整理指定目录（会要求确认路径）', '智能整理建议', '安全预览整理计划', '针对特定类型文件整理', '🎨 DrawNote Skill 使用示例', '基础使用', '指定风格', '复杂内容', '学习笔记', '知识总结', '🤖 AI 智能体使用示例', '产品经理 - 需求分析', '全栈开发 - 前后端一体', '前端开发 - UI实现', '后端开发 - API开发', '测试工程师 - 质量保证', '运维工程师 - 部署运维', '技术负责人 - 架构设计', '📋 智能体角色', '🎯 产品经理 (`/pm`)', '🎨 前端开发 (`/fe`)', '⚙️ 后端开发 (`/be`)', '🔗 全栈开发 (`/fs`)', '🧪 测试工程师 (`/qa`)', '🔧 DevOps工程师 (`/ops`)', '👨\u200d💼 技术负责人 (`/tl`)', '💼 工作流程示例', '完整产品开发流程', '🛠️ CLI工具', 'macOS/Linux', '使用CLI工具调用智能体', 'Windows PowerShell', '使用CLI工具调用智能体', '📁 项目结构', '📦 npm包信息', '🎯 使用场景', '📈 最佳实践', '🔧 高级配置', '自定义智能体', '环境变量配置', 'Claude Code配置', '智能体配置', '💻 Windows 支持', '❓ 常见问题', '🤝 贡献指南', '贡献方式', '开发流程', '📄 许可证', '🙏 致谢', '📝 更新日志', '📞 联系我们', '❤️ Sponsors', '[DolOffer](https://doloffer.com?utm_source=ai-agent-team)']",builder_showcase_readme_v1,True,True,True,False,True,False,False,False,True,True,False,True,63.9,semi_ready,"['overview', 'setup', 'usage', 'visuals', 'tests', 'license', 'contact']","['features', 'architecture', 'data_methods', 'results', 'deployment']",1,1,1,0,1,0,0,0,1,1,0,1,2026-06-07T18:07:06.750889+00:00
2026-06-07,813691605,UCL-CORU/patientflow,UCL-CORU,patientflow,https://github.com/UCL-CORU/patientflow,github_search_api,language:Jupyter Notebook stars:>=5 pushed:>=2025-01-01,Jupyter Notebook,37,4,37,26,2024-06-11T14:56:44Z,2026-06-04T11:07:06Z,2026-06-04T11:12:35Z,main,False,False,False,True,fetched,200,1267ef00410cb7cc8f1fbca26033f8269424478b7f8f6d9c99c00f047c35ef58,2804,18806,33,26,8,11,"['patientflow: a Python package for real-time predictions of hospital bed demand from current and incoming patients', 'Summary', 'Citation', 'Archived software version', 'Dataset', 'Documentation', 'What `patientflow` is for:', 'What `patientflow` is NOT for:', 'This package will help you if you want to:', 'This package will NOT help you if:', 'Mathematical assumptions underlying the conversion from individual to group predictions:', 'Getting started', 'Prerequisites', 'Installation', 'Development Installation (optional)', 'For contributors (includes development tools, documentation, and testing)', 'For specific purposes only:', 'For development tools (linting, formatting, etc.)', 'For building documentation', 'For running tests', 'Building and Viewing Documentation (optional)', 'Build and serve the documentation with live reloading', 'Or just build the documentation', 'Using the notebooks in this repository', 'About the UCLH implementation', 'Contributing to PatientFlow', 'Development Workflow', 'Code Style Guidelines', 'Submitting Your Contribution', 'Reporting Issues', 'Roadmap', 'Project Team', 'Acknowledgements']",builder_showcase_readme_v1,True,True,True,True,True,True,True,True,True,True,False,True,94.3,showcase_ready,"['overview', 'setup', 'usage', 'features', 'visuals', 'architecture', 'data_methods', 'results', 'tests', 'license', 'contact']",['deployment'],1,1,1,1,1,1,1,1,1,1,0,1,2026-06-07T18:07:08.628349+00:00
2026-06-07,100369621,feenkcom/gtoolkit,feenkcom,gtoolkit,https://github.com/feenkcom/gtoolkit,github_search_api,language:Jupyter Notebook stars:>=5 pushed:>=2025-01-01,Smalltalk,1524,68,1524,312,2017-08-15T11:12:30Z,2026-06-04T10:53:17Z,2026-06-06T09:17:27Z,main,False,False,False,True,fetched,200,c855d864ab18b7079b6f8f6ff0a431bf4daca969667036014649b54d0a2d67ec,517,3451,9,7,0,0,"['The Moldable Development environment for making sense of systems and AI', 'Download', 'Ready made distribution', 'Install from sources', 'Get started', 'Learn how to learn', 'Pick a problem you care about', 'Engage with the community', 'License']",builder_showcase_readme_v1,True,True,True,False,True,False,True,False,False,True,False,False,58.15,semi_ready,"['overview', 'setup', 'usage', 'visuals', 'data_methods', 'license']","['features', 'architecture', 'results', 'tests', 'deployment', 'contact']",1,1,1,0,1,0,1,0,0,1,0,0,2026-06-07T18:07:10.386975+00:00
2026-06-07,606102530,AI4Green/AI4Green,AI4Green,AI4Green,https://github.com/AI4Green/AI4Green,github_search_api,language:Jupyter Notebook stars:>=5 pushed:>=2025-01-01,JavaScript,28,4,28,8,2023-02-24T15:52:17Z,2026-06-04T10:28:23Z,2026-06-04T10:28:21Z,main,False,False,False,True,fetched,200,c64caef74e0cb1bc488fb31fb6cda71cd5bac37e9fde498d7daa7f590ac3eb4e,1783,11047,21,12,0,2,"['AI4Green Installation Guide', 'Option 1: _Via_ Our Web Application', 'Option 2: Build from source _via_ Conda', 'Step 1 - Download Source Code', 'Step 2 - Set up Virtual Environment', 'Step 3 - App Configuration', 'Step 4 - Build the Database', 'Seed data (optional)', 'Step 5 - Run AI4Green', 'Step 6 - Deploy to Server (Optional)', 'Development', 'Prerequesites', 'Getting Started', 'Database Migrations', 'Apache Kafka', 'Kafka Connect + MinIO for long term log persistence', 'Troubleshooting', 'Conda SSL Module Error', 'Error Creating Database', 'Marvin JS Sketcher Error', 'Python Magic']",builder_showcase_readme_v1,True,True,True,True,False,True,True,False,True,True,True,True,84.8,strong,"['overview', 'setup', 'usage', 'features', 'architecture', 'data_methods', 'tests', 'license', 'deployment', 'contact']","['visuals', 'results']",1,1,1,1,0,1,1,0,1,1,1,1,2026-06-07T18:07:12.211949+00:00
