repo_id,repo_full_name,owner,repo_name,repo_url,description,language,stars,forks,watchers,open_issues,created_at,updated_at,pushed_at,default_branch,archived,disabled,fork,source,sample_query,sampled_at
1254621308,QuickerHub/quicker-rpc,QuickerHub,quicker-rpc,https://github.com/QuickerHub/quicker-rpc,Quicker plugin + qkrpc CLI over StreamJsonRpc named pipe,TypeScript,6,0,6,0,2026-05-30T19:57:15Z,2026-06-07T17:29:45Z,2026-06-07T17:29:49Z,main,False,False,False,github_search_api,language:TypeScript stars:>=5 pushed:>=2025-01-01,2026-06-07T17:39:04.049350+00:00
1200704439,HiPM-Tech/HiDNS,HiPM-Tech,HiDNS,https://github.com/HiPM-Tech/HiDNS,现代化、模块化、多元化的现代DNS运维管理系统,TypeScript,47,11,47,1,2026-04-03T18:22:08Z,2026-06-07T17:29:35Z,2026-06-07T17:29:31Z,main,False,False,False,github_search_api,language:TypeScript stars:>=5 pushed:>=2025-01-01,2026-06-07T17:39:04.049350+00:00
1131368742,nwtgck/naidan,nwtgck,naidan,https://github.com/nwtgck/naidan,A privacy-focused web UI for LLMs (OpenAI-compatible APIs and Ollama) designed to run directly from a portable directory on your filesystem.,TypeScript,17,1,17,0,2026-01-09T22:22:46Z,2026-06-07T17:29:32Z,2026-06-07T17:29:29Z,develop,False,False,False,github_search_api,language:TypeScript stars:>=5 pushed:>=2025-01-01,2026-06-07T17:39:04.049350+00:00
1179548731,andatoshiki/telecast,andatoshiki,telecast,https://github.com/andatoshiki/telecast,Turn your Telegram channel into a beautiful and fully SSG microblog mirror site with minimal effort under minutes!,TypeScript,10,4,10,14,2026-03-12T06:12:21Z,2026-06-07T17:29:32Z,2026-06-07T17:31:11Z,master,False,False,False,github_search_api,language:TypeScript stars:>=5 pushed:>=2025-01-01,2026-06-07T17:39:04.049350+00:00
1070656282,tobiawolaju/WorldOfNads,tobiawolaju,WorldOfNads,https://github.com/tobiawolaju/WorldOfNads,"world of nads is a browser-based competitive arena game built on a hybrid web2/web3 architecture, using monad for instant, trustless match settlement while keeping real-time gameplay off-chain for performance.",TypeScript,9,0,9,0,2025-10-06T09:01:36Z,2026-06-07T17:29:28Z,2026-06-07T17:29:25Z,main,False,False,False,github_search_api,language:TypeScript stars:>=5 pushed:>=2025-01-01,2026-06-07T17:39:04.049350+00:00
165670309,TanStack/router,TanStack,router,https://github.com/TanStack/router,"🤖 A client-first, server-capable, fully type-safe router and full-stack framework for the web (React and more).",TypeScript,14586,1705,14586,560,2019-01-14T13:54:39Z,2026-06-07T17:29:22Z,2026-06-07T17:33:03Z,main,False,False,False,github_search_api,language:TypeScript stars:>=5 pushed:>=2025-01-01,2026-06-07T17:39:04.049350+00:00
820597282,julekgwa/react-native-app-onboard,julekgwa,react-native-app-onboard,https://github.com/julekgwa/react-native-app-onboard,"React Native App Onboard is a customizable, easy-to-use, and efficient library for creating compelling onboarding experiences for your React Native applications. It provides smooth, fluid transitions and animations, with a focus on simplicity and usability.",TypeScript,12,1,12,0,2024-06-26T19:46:55Z,2026-06-07T17:29:20Z,2026-06-07T17:29:16Z,main,False,False,False,github_search_api,language:TypeScript stars:>=5 pushed:>=2025-01-01,2026-06-07T17:39:04.049350+00:00
1010196889,roshang1t/NetPrime,roshang1t,NetPrime,https://github.com/roshang1t/NetPrime,Movies and Shows,TypeScript,12,1,12,0,2025-06-28T15:01:07Z,2026-06-07T17:29:14Z,2026-06-07T17:29:10Z,master,False,False,False,github_search_api,language:TypeScript stars:>=5 pushed:>=2025-01-01,2026-06-07T17:39:04.049350+00:00
1177405885,FOSSFORGE/uWestJS,FOSSFORGE,uWestJS,https://github.com/FOSSFORGE/uWestJS,High-performance platform adapter (HTTP & WebSocket) for NestJS using μWebSockets,TypeScript,36,22,36,16,2026-03-10T01:57:47Z,2026-06-07T17:29:10Z,2026-06-07T17:29:06Z,main,False,False,False,github_search_api,language:TypeScript stars:>=5 pushed:>=2025-01-01,2026-06-07T17:39:04.049350+00:00
1146197834,rajputomsingh/Fieldly,rajputomsingh,Fieldly,https://github.com/rajputomsingh/Fieldly,"Building digital infrastructure for intelligent farmland leasing, realtime agricultural operations, and scalable rural coordination systems.",TypeScript,24,2,24,3,2026-01-30T18:49:06Z,2026-06-07T17:29:06Z,2026-06-07T17:29:02Z,master,False,False,False,github_search_api,language:TypeScript stars:>=5 pushed:>=2025-01-01,2026-06-07T17:39:04.049350+00:00
1201323698,SeifeddineJamei/OpenBento,SeifeddineJamei,OpenBento,https://github.com/SeifeddineJamei/OpenBento,,TypeScript,29,9,29,1,2026-04-04T14:20:56Z,2026-06-07T17:29:06Z,2026-06-07T17:29:02Z,main,False,False,False,github_search_api,language:TypeScript stars:>=5 pushed:>=2025-01-01,2026-06-07T17:39:04.049350+00:00
1199390223,shouri123/Late-Meet,shouri123,Late-Meet,https://github.com/shouri123/Late-Meet,"AI-powered Chrome extension for Google Meet with real-time transcription, meeting summaries, participant intelligence, and productivity workflows.",TypeScript,35,76,35,194,2026-04-02T09:54:43Z,2026-06-07T17:29:05Z,2026-06-07T17:31:22Z,main,False,False,False,github_search_api,language:TypeScript stars:>=5 pushed:>=2025-01-01,2026-06-07T17:39:04.049350+00:00
1220837462,GoJam11/LLMRelayService,GoJam11,LLMRelayService,https://github.com/GoJam11/LLMRelayService,,TypeScript,20,4,20,1,2026-04-25T12:00:08Z,2026-06-07T17:29:04Z,2026-06-07T17:29:00Z,main,False,False,False,github_search_api,language:TypeScript stars:>=5 pushed:>=2025-01-01,2026-06-07T17:39:04.049350+00:00
1232921453,DeFiRe-business/swapwizard-mcp,DeFiRe-business,swapwizard-mcp,https://github.com/DeFiRe-business/swapwizard-mcp,MCP for agents connection to SwapWizard.xyz API,TypeScript,7,6,7,0,2026-05-08T12:11:04Z,2026-06-07T17:29:02Z,2026-06-07T17:29:25Z,main,False,False,False,github_search_api,language:TypeScript stars:>=5 pushed:>=2025-01-01,2026-06-07T17:39:04.049350+00:00
1213024854,WiseriaAI/pie-ai-agent,WiseriaAI,pie-ai-agent,https://github.com/WiseriaAI/pie-ai-agent,"Browser-automation agent for Chrome — natural-language tasks executed through native tool calling, scoped Skills, CDP keyboard control, and a confirm-before-act security model. BYOK across 8 LLM providers (Claude, GPT, Gemini, DeepSeek + 4 China-region).",TypeScript,17,2,17,10,2026-04-17T01:09:51Z,2026-06-07T17:29:03Z,2026-06-07T17:28:58Z,main,False,False,False,github_search_api,language:TypeScript stars:>=5 pushed:>=2025-01-01,2026-06-07T17:39:04.049350+00:00
72826023,Borewit/music-metadata,Borewit,music-metadata,https://github.com/Borewit/music-metadata,"Metadata parser for audio and video media files. Supports file and stream inputs in Node.js and browser environments, extracting format, tag, and duration information.",TypeScript,1288,110,1288,16,2016-11-04T07:54:02Z,2026-06-07T17:28:56Z,2026-06-07T17:31:27Z,master,False,False,False,github_search_api,language:TypeScript stars:>=5 pushed:>=2025-01-01,2026-06-07T17:39:04.049350+00:00
830398981,OpenQuester/OpenQuester,OpenQuester,OpenQuester,https://github.com/OpenQuester/OpenQuester,Community driven multiplayer quiz game,TypeScript,10,0,10,42,2024-07-18T07:43:50Z,2026-06-07T17:28:54Z,2026-06-07T17:28:52Z,main,False,False,False,github_search_api,language:TypeScript stars:>=5 pushed:>=2025-01-01,2026-06-07T17:39:04.049350+00:00
1207912024,mohanagy/madar,mohanagy,madar,https://github.com/mohanagy/madar,Stop AI coding agents from rediscovering large TypeScript/Node repos with task-aware local context packs.,TypeScript,16,10,16,4,2026-04-11T15:14:38Z,2026-06-07T17:28:54Z,2026-06-07T17:28:49Z,main,False,False,False,github_search_api,language:TypeScript stars:>=5 pushed:>=2025-01-01,2026-06-07T17:39:04.049350+00:00
492666220,DrAugus/draugus.github.io,DrAugus,draugus.github.io,https://github.com/DrAugus/draugus.github.io,,TypeScript,6,3,6,8,2022-05-16T03:03:39Z,2026-06-07T17:28:44Z,2026-06-07T17:28:42Z,master,False,False,False,github_search_api,language:TypeScript stars:>=5 pushed:>=2025-01-01,2026-06-07T17:39:04.049350+00:00
899744532,googleapis/js-genai,googleapis,js-genai,https://github.com/googleapis/js-genai,TypeScript/JavaScript SDK for Gemini and Vertex AI.,TypeScript,1618,245,1618,198,2024-12-06T23:16:55Z,2026-06-07T17:28:35Z,2026-06-07T17:30:04Z,main,False,False,False,github_search_api,language:TypeScript stars:>=5 pushed:>=2025-01-01,2026-06-07T17:39:04.049350+00:00
1257273340,Doulor/Clawd-Companion,Doulor,Clawd-Companion,https://github.com/Doulor/Clawd-Companion,Claude Code 桌宠伴侣 — 透明桌宠窗口实时显示 Claude Code 的工具调用、会话状态和完成提醒。,TypeScript,5,2,5,0,2026-06-02T14:21:39Z,2026-06-07T17:28:36Z,2026-06-07T17:28:33Z,main,False,False,False,github_search_api,language:TypeScript stars:>=5 pushed:>=2025-01-01,2026-06-07T17:39:04.049350+00:00
1157102282,diegosouzapw/OmniRoute,diegosouzapw,OmniRoute,https://github.com/diegosouzapw/OmniRoute,"Never stop coding. Free AI gateway: one endpoint, 160+ providers (50+ free), connect Claude Code, Codex, Cursor, Cline & Copilot to FREE Claude/GPT/Gemini. RTK+Caveman stacked compression saves 15-95% tokens, smart auto-fallback, MCP/A2A, multimodal APIs, Desktop/PWA.",TypeScript,5827,1011,5827,40,2026-02-13T12:38:31Z,2026-06-07T17:35:54Z,2026-06-07T17:28:32Z,main,False,False,False,github_search_api,language:TypeScript stars:>=5 pushed:>=2025-01-01,2026-06-07T17:39:04.049350+00:00
1007004925,propranolol11/todoist-board,propranolol11,todoist-board,https://github.com/propranolol11/todoist-board,"A local-first, 2-way Todoist sync interface for Obsidian with focus on filters, and a native experience. [Submitted to Community Plugins; pending review]",TypeScript,48,0,48,0,2025-06-23T10:15:07Z,2026-06-07T17:28:35Z,2026-06-07T17:28:31Z,main,False,False,False,github_search_api,language:TypeScript stars:>=5 pushed:>=2025-01-01,2026-06-07T17:39:04.049350+00:00
467350582,codaqui/institucional,codaqui,institucional,https://github.com/codaqui/institucional,"Repositório central da Codaqui, possui os documentos e discussões.",TypeScript,34,19,34,46,2022-03-08T03:33:49Z,2026-06-07T17:28:20Z,2026-06-07T17:29:43Z,main,False,False,False,github_search_api,language:TypeScript stars:>=5 pushed:>=2025-01-01,2026-06-07T17:39:04.049350+00:00
1140242233,TanStack/intent,TanStack,intent,https://github.com/TanStack/intent,"A CLI for library maintainers to generate, validate, and ship Agent Skills alongside their npm packages.",TypeScript,297,14,297,5,2026-01-23T02:28:45Z,2026-06-07T17:28:13Z,2026-06-07T17:28:10Z,main,False,False,False,github_search_api,language:TypeScript stars:>=5 pushed:>=2025-01-01,2026-06-07T17:39:04.049350+00:00
1088352718,marvinrusinek/angular-20-quiz-app,marvinrusinek,angular-20-quiz-app,https://github.com/marvinrusinek/angular-20-quiz-app,Angular 20 Codelab Quiz App,TypeScript,6,1,6,0,2025-11-02T19:59:06Z,2026-06-07T17:28:02Z,2026-06-07T17:28:25Z,main,False,False,False,github_search_api,language:TypeScript stars:>=5 pushed:>=2025-01-01,2026-06-07T17:39:04.049350+00:00
1186458514,madebyshun/blue-agent,madebyshun,blue-agent,https://github.com/madebyshun/blue-agent,,TypeScript,6,0,6,0,2026-03-19T16:39:53Z,2026-06-07T17:27:57Z,2026-06-07T17:27:54Z,main,False,False,False,github_search_api,language:TypeScript stars:>=5 pushed:>=2025-01-01,2026-06-07T17:39:04.049350+00:00
1228890794,aqm857886159/Nomi,aqm857886159,Nomi,https://github.com/aqm857886159/Nomi,"Open-source, local-first desktop app for AI video creation: write a script → generate images & video → edit on a timeline → export. Bring your own model & API key — everything runs on your machine. Built with Electron + React.",TypeScript,27,7,27,0,2026-05-04T13:38:29Z,2026-06-07T17:27:54Z,2026-06-07T17:27:50Z,main,False,False,False,github_search_api,language:TypeScript stars:>=5 pushed:>=2025-01-01,2026-06-07T17:39:04.049350+00:00
955309981,SmallZombie/anything-ics,SmallZombie,anything-ics,https://github.com/SmallZombie/anything-ics,Subscribe to ICS files to get various information.,TypeScript,22,0,22,0,2025-03-26T12:50:19Z,2026-06-07T17:27:51Z,2026-06-07T17:27:48Z,main,False,False,False,github_search_api,language:TypeScript stars:>=5 pushed:>=2025-01-01,2026-06-07T17:39:04.049350+00:00
1223033709,exisz/IsItStable,exisz,IsItStable,https://github.com/exisz/IsItStable,Is It Stable? — Version stability verdicts for npm packages. Because upgrading shouldn't require courage.,TypeScript,22,1,22,54,2026-04-28T00:24:05Z,2026-06-07T17:27:47Z,2026-06-07T17:27:44Z,main,False,False,False,github_search_api,language:TypeScript stars:>=5 pushed:>=2025-01-01,2026-06-07T17:39:04.049350+00:00
1187871258,qegj567-cloud/SullyOS,qegj567-cloud,SullyOS,https://github.com/qegj567-cloud/SullyOS,,TypeScript,117,68,117,7,2026-03-21T09:43:53Z,2026-06-07T17:27:42Z,2026-06-07T17:32:21Z,master,False,False,False,github_search_api,language:TypeScript stars:>=5 pushed:>=2025-01-01,2026-06-07T17:39:04.049350+00:00
1038546086,code-forge-temple/agentic-signal,code-forge-temple,agentic-signal,https://github.com/code-forge-temple/agentic-signal,"🤖 Visual AI agent workflow automation platform with local LLM integration - build intelligent workflows using drag-and-drop interface, no cloud dependencies required.",TypeScript,155,18,155,3,2025-08-15T12:01:58Z,2026-06-07T17:27:45Z,2026-06-07T17:27:41Z,main,False,False,False,github_search_api,language:TypeScript stars:>=5 pushed:>=2025-01-01,2026-06-07T17:39:04.049350+00:00
1007225606,Garudex-Labs/caracal,Garudex-Labs,caracal,https://github.com/Garudex-Labs/caracal,"🐾 Caracal is a security-first AI authority, delegation, and identity system for autonomous agents.",TypeScript,114,48,114,37,2025-06-23T16:50:05Z,2026-06-07T17:27:37Z,2026-06-07T17:27:33Z,main,False,False,False,github_search_api,language:TypeScript stars:>=5 pushed:>=2025-01-01,2026-06-07T17:39:04.049350+00:00
1166704447,Subway-Builder-Modded/registry,Subway-Builder-Modded,registry,https://github.com/Subway-Builder-Modded/registry,The GitHub-hosted registry powering Railyard and its services.,TypeScript,13,2,13,19,2026-02-25T14:13:55Z,2026-06-07T17:27:37Z,2026-06-07T17:27:33Z,main,False,False,False,github_search_api,language:TypeScript stars:>=5 pushed:>=2025-01-01,2026-06-07T17:39:04.049350+00:00
221935514,bicstone/backlog-notify,bicstone,backlog-notify,https://github.com/bicstone/backlog-notify,GitHub 上のプッシュとプルリクエストを Backlog 課題に連携する GitHub Action です。,TypeScript,87,17,87,4,2019-11-15T14:02:13Z,2026-06-07T17:27:29Z,2026-06-07T17:27:27Z,master,False,False,False,github_search_api,language:TypeScript stars:>=5 pushed:>=2025-01-01,2026-06-07T17:39:04.049350+00:00
1152424073,vellum-ai/vellum-assistant,vellum-ai,vellum-assistant,https://github.com/vellum-ai/vellum-assistant,"A personal AI assistant that evolves with you. Memory, personality, proactive reach-outs — across macOS, Telegram, and Slack.",TypeScript,608,88,608,100,2026-02-07T21:19:17Z,2026-06-07T17:27:29Z,2026-06-07T17:31:52Z,main,False,False,False,github_search_api,language:TypeScript stars:>=5 pushed:>=2025-01-01,2026-06-07T17:39:04.049350+00:00
1219736395,ShivaBhattacharjee/Tokokino,ShivaBhattacharjee,Tokokino,https://github.com/ShivaBhattacharjee/Tokokino,"Tokokino is an app for creating polished screenshot visuals with backgrounds, overlays, and device mockups.",TypeScript,21,3,21,8,2026-04-24T07:07:26Z,2026-06-07T17:27:28Z,2026-06-07T17:27:24Z,main,False,False,False,github_search_api,language:TypeScript stars:>=5 pushed:>=2025-01-01,2026-06-07T17:39:04.049350+00:00
1207822076,fundacja-reborn/reapps,fundacja-reborn,reapps,https://github.com/fundacja-reborn/reapps,"E2EE zero-knowledge encrypted task manager & notes app. Offline-first PWA, self-hostable. Official free instance at reapps.eu. Built with SvelteKit.",TypeScript,6,1,6,2,2026-04-11T12:59:25Z,2026-06-07T17:27:17Z,2026-06-07T17:27:14Z,main,False,False,False,github_search_api,language:TypeScript stars:>=5 pushed:>=2025-01-01,2026-06-07T17:39:04.049350+00:00
1059698482,speedydelete/lifeweb,speedydelete,lifeweb,https://github.com/speedydelete/lifeweb,,TypeScript,8,2,8,0,2025-09-18T20:10:01Z,2026-06-07T17:27:05Z,2026-06-07T17:27:01Z,main,False,False,False,github_search_api,language:TypeScript stars:>=5 pushed:>=2025-01-01,2026-06-07T17:39:04.049350+00:00
1043040666,regix1/lancache-manager,regix1,lancache-manager,https://github.com/regix1/lancache-manager,"  LANCache Manager - Self-hosted web dashboard for monitoring Lancache data, Real-time download tracking, bandwidth analytics, cache management, and client monitoring. Docker deployment with Prometheus metrics and Grafana integration.",TypeScript,27,6,27,4,2025-08-23T03:02:06Z,2026-06-07T17:27:05Z,2026-06-07T17:27:01Z,main,False,False,False,github_search_api,language:TypeScript stars:>=5 pushed:>=2025-01-01,2026-06-07T17:39:04.049350+00:00
871543374,vicharanashala/vibe,vicharanashala,vibe,https://github.com/vicharanashala/vibe,"ViBe is an online learning platform that helps students stay engaged. It uses smart checks, quick quizzes, and flexible tools to make learning more active and honest.",TypeScript,107,239,107,154,2024-10-12T08:55:29Z,2026-06-07T17:27:02Z,2026-06-07T17:26:58Z,main,False,False,False,github_search_api,language:TypeScript stars:>=5 pushed:>=2025-01-01,2026-06-07T17:39:04.049350+00:00
1182379171,runcycles/cycles-openclaw-budget-guard,runcycles,cycles-openclaw-budget-guard,https://github.com/runcycles/cycles-openclaw-budget-guard,Cycles budget and action guard for OpenClaw agents,TypeScript,7,0,7,0,2026-03-15T12:49:19Z,2026-06-07T17:27:00Z,2026-06-07T17:26:57Z,main,False,False,False,github_search_api,language:TypeScript stars:>=5 pushed:>=2025-01-01,2026-06-07T17:39:04.049350+00:00
2091450,lyonjs/lyonjs.github.com,lyonjs,lyonjs.github.com,https://github.com/lyonjs/lyonjs.github.com,"LyonJS website codebase (Next.js, Css Modules, Meetup.com APIs)",TypeScript,11,13,11,7,2011-07-23T00:19:01Z,2026-06-07T17:26:50Z,2026-06-07T17:27:58Z,master,False,False,False,github_search_api,language:TypeScript stars:>=5 pushed:>=2025-01-01,2026-06-07T17:39:04.049350+00:00
1151789117,roostorg/coop,roostorg,coop,https://github.com/roostorg/coop,"Review and moderation, your way. Online safety dashboard, queues, routing and automatic enforcement rules, and integrations.",TypeScript,49,29,49,194,2026-02-06T22:40:59Z,2026-06-07T17:26:47Z,2026-06-07T17:26:55Z,main,False,False,False,github_search_api,language:TypeScript stars:>=5 pushed:>=2025-01-01,2026-06-07T17:39:04.049350+00:00
467984986,MrSunshyne/mauritius-dataset-electricity,MrSunshyne,mauritius-dataset-electricity,https://github.com/MrSunshyne/mauritius-dataset-electricity,The aim is to provide a hassle-free way to use the data to build applications to show close-to-realtime power-outage info in Mauritius,TypeScript,19,8,19,1,2022-03-09T15:30:42Z,2026-06-07T17:26:50Z,2026-06-07T17:26:43Z,main,False,False,False,github_search_api,language:TypeScript stars:>=5 pushed:>=2025-01-01,2026-06-07T17:39:04.049350+00:00
1031967054,asizikov-demos/copilot-user-level-statistics-viewer,asizikov-demos,copilot-user-level-statistics-viewer,https://github.com/asizikov-demos/copilot-user-level-statistics-viewer,User Level Statistics Report Viewer,TypeScript,15,9,15,5,2025-08-04T15:46:24Z,2026-06-07T17:26:45Z,2026-06-07T17:36:43Z,main,False,False,False,github_search_api,language:TypeScript stars:>=5 pushed:>=2025-01-01,2026-06-07T17:39:04.049350+00:00
1222665950,nyakang/nyaterm,nyakang,nyaterm,https://github.com/nyakang/nyaterm,A modern remote terminal workspace,TypeScript,283,26,283,11,2026-04-27T15:31:38Z,2026-06-07T17:26:34Z,2026-06-07T17:30:34Z,main,False,False,False,github_search_api,language:TypeScript stars:>=5 pushed:>=2025-01-01,2026-06-07T17:39:04.049350+00:00
383355455,ScoreSaber/website,ScoreSaber,website,https://github.com/ScoreSaber/website,The ScoreSaber web app,TypeScript,90,17,90,29,2021-07-06T05:54:31Z,2026-06-07T17:26:34Z,2026-06-07T17:26:30Z,main,False,False,False,github_search_api,language:TypeScript stars:>=5 pushed:>=2025-01-01,2026-06-07T17:39:04.049350+00:00
1008713177,QwenLM/qwen-code,QwenLM,qwen-code,https://github.com/QwenLM/qwen-code,An open-source AI coding agent that lives in your terminal.,TypeScript,24991,2475,24991,806,2025-06-26T01:37:46Z,2026-06-07T17:28:45Z,2026-06-07T17:26:25Z,main,False,False,False,github_search_api,language:TypeScript stars:>=5 pushed:>=2025-01-01,2026-06-07T17:39:04.049350+00:00
222323993,njibhu/t3d,njibhu,t3d,https://github.com/njibhu/t3d,Set of tools to explore guildwars2 from your browser,TypeScript,27,5,27,9,2019-11-17T22:59:45Z,2026-06-07T17:26:23Z,2026-06-07T17:27:42Z,master,False,False,False,github_search_api,language:TypeScript stars:>=5 pushed:>=2025-01-01,2026-06-07T17:39:04.049350+00:00
1119517005,enyineer/checkstack,enyineer,checkstack,https://github.com/enyineer/checkstack,Checkstack is a modern health monitor built for scale and easy integration.,TypeScript,14,0,14,2,2025-12-19T11:52:29Z,2026-06-07T17:26:23Z,2026-06-07T17:34:13Z,main,False,False,False,github_search_api,language:TypeScript stars:>=5 pushed:>=2025-01-01,2026-06-07T17:39:04.049350+00:00
563508167,llun/activities.next,llun,activities.next,https://github.com/llun/activities.next,A Next.JS ActivityPub server.,TypeScript,71,6,71,2,2022-11-08T19:01:03Z,2026-06-07T17:26:20Z,2026-06-07T17:35:47Z,main,False,False,False,github_search_api,language:TypeScript stars:>=5 pushed:>=2025-01-01,2026-06-07T17:39:04.049350+00:00
99178995,MetaMask/eth-phishing-detect,MetaMask,eth-phishing-detect,https://github.com/MetaMask/eth-phishing-detect,Utility for detecting phishing domains targeting Web3 users,TypeScript,1290,1077,1290,30,2017-08-03T01:57:18Z,2026-06-07T17:26:21Z,2026-06-07T17:26:17Z,main,False,False,False,github_search_api,language:TypeScript stars:>=5 pushed:>=2025-01-01,2026-06-07T17:39:04.049350+00:00
1181840227,knoxiboy/DoubtDesk,knoxiboy,DoubtDesk,https://github.com/knoxiboy/DoubtDesk,"We built an anonymous, AI-powered doubt-solving platform integrated with classrooms where students can ask questions without fear and get instant answers",TypeScript,80,131,80,113,2026-03-14T17:39:38Z,2026-06-07T17:26:16Z,2026-06-07T17:26:11Z,main,False,False,False,github_search_api,language:TypeScript stars:>=5 pushed:>=2025-01-01,2026-06-07T17:39:04.049350+00:00
1224172037,t8y2/dbx,t8y2,dbx,https://github.com/t8y2/dbx,"15MB, lightweight, cross-platform database client. Supports MySQL, PostgreSQL, SQLite, Redis, MongoDB, DuckDB, ClickHouse, SQL Server and more.15MB，轻量级跨平台数据库客户端、数据库管理工具。支持 MySQL、PostgreSQL、SQLite、Redis、MongoDB、DuckDB、ClickHouse、SQL Server 等。",TypeScript,4094,317,4094,235,2026-04-29T03:00:36Z,2026-06-07T17:37:39Z,2026-06-07T17:26:03Z,main,False,False,False,github_search_api,language:TypeScript stars:>=5 pushed:>=2025-01-01,2026-06-07T17:39:04.049350+00:00
1238421415,uluckyXH/Chat-Codex,uluckyXH,Chat-Codex,https://github.com/uluckyXH/Chat-Codex,Chat-Codex 让你很轻松的把Codex接入你的微信和飞书实现远程控制、审批、操控电脑等，同时支持多渠道,TypeScript,118,14,118,3,2026-05-14T05:30:39Z,2026-06-07T17:26:04Z,2026-06-07T17:26:00Z,main,False,False,False,github_search_api,language:TypeScript stars:>=5 pushed:>=2025-01-01,2026-06-07T17:39:04.049350+00:00
1186524004,juspay/kolu,juspay,kolu,https://github.com/juspay/kolu,A terminal app built for scale and optimized for coding agents,TypeScript,26,7,26,60,2026-03-19T18:03:25Z,2026-06-07T17:26:00Z,2026-06-07T17:25:57Z,master,False,False,False,github_search_api,language:TypeScript stars:>=5 pushed:>=2025-01-01,2026-06-07T17:39:04.049350+00:00
839290807,aakashsharma003/macOS-Portfolio,aakashsharma003,macOS-Portfolio,https://github.com/aakashsharma003/macOS-Portfolio,"The portfolio will mimic the sleek, minimalistic, and intuitive user interface of the macOS on a MacBook. It will include all the essential elements of a professional portfolio while giving users an experience as if they are navigating a macOS desktop",TypeScript,20,0,20,0,2024-08-07T10:08:24Z,2026-06-07T17:25:59Z,2026-06-07T17:25:53Z,main,False,False,False,github_search_api,language:TypeScript stars:>=5 pushed:>=2025-01-01,2026-06-07T17:39:04.049350+00:00
10353211,kucherenko/jscpd,kucherenko,jscpd,https://github.com/kucherenko/jscpd,"Copy/paste detector for programming source code, supports 223 formats. AI-ready with token-efficient reporter, skill and MCP server.",TypeScript,5726,236,5726,45,2013-05-29T06:19:20Z,2026-06-07T17:25:53Z,2026-06-07T17:27:56Z,master,False,False,False,github_search_api,language:TypeScript stars:>=5 pushed:>=2025-01-01,2026-06-07T17:39:04.049350+00:00
1046096502,generalaction/emdash,generalaction,emdash,https://github.com/generalaction/emdash,Emdash is the Open-Source Agentic Development Environment (🧡 YC W26). Run multiple coding agents in parallel. Use any provider.,TypeScript,4780,491,4780,119,2025-08-28T07:19:57Z,2026-06-07T17:25:50Z,2026-06-07T17:25:44Z,main,False,False,False,github_search_api,language:TypeScript stars:>=5 pushed:>=2025-01-01,2026-06-07T17:39:04.049350+00:00
1242754989,ludevdot/pi-hud,ludevdot,pi-hud,https://github.com/ludevdot/pi-hud,Persistent right-side HUD for Pi CLI,TypeScript,5,0,5,0,2026-05-18T18:13:45Z,2026-06-07T17:25:48Z,2026-06-07T17:25:43Z,main,False,False,False,github_search_api,language:TypeScript stars:>=5 pushed:>=2025-01-01,2026-06-07T17:39:04.049350+00:00
871726957,SBoudrias/cocktails,SBoudrias,cocktails,https://github.com/SBoudrias/cocktails,Hobbyist bartender web app. Focused on Tiki and Youtube channel recipes.,TypeScript,6,1,6,8,2024-10-12T19:09:23Z,2026-06-07T17:25:45Z,2026-06-07T17:38:39Z,main,False,False,False,github_search_api,language:TypeScript stars:>=5 pushed:>=2025-01-01,2026-06-07T17:39:04.049350+00:00
1183758927,harshalone/postbase,harshalone,postbase,https://github.com/harshalone/postbase,,TypeScript,27,3,27,7,2026-03-16T23:31:22Z,2026-06-07T17:25:45Z,2026-06-07T17:25:41Z,main,False,False,False,github_search_api,language:TypeScript stars:>=5 pushed:>=2025-01-01,2026-06-07T17:39:04.049350+00:00
1216338154,myqz-wld/agent-deck,myqz-wld,agent-deck,https://github.com/myqz-wld/agent-deck,通用 Coding Agent 驾驶舱：半透明悬浮窗 + 多会话聚合 + 实时活动 / Diff / 总结,TypeScript,5,0,5,0,2026-04-20T20:02:53Z,2026-06-07T17:25:42Z,2026-06-07T17:25:38Z,main,False,False,False,github_search_api,language:TypeScript stars:>=5 pushed:>=2025-01-01,2026-06-07T17:39:04.049350+00:00
783008024,radix-ng/primitives,radix-ng,primitives,https://github.com/radix-ng/primitives,Angular port of Radix UI Primitives. Accessible. Customizable.,TypeScript,250,17,250,19,2024-04-06T17:19:25Z,2026-06-07T17:25:40Z,2026-06-07T17:25:37Z,main,False,False,False,github_search_api,language:TypeScript stars:>=5 pushed:>=2025-01-01,2026-06-07T17:39:04.049350+00:00
130708728,bitfocus/companion,bitfocus,companion,https://github.com/bitfocus/companion,"Bitfocus Companion enables the Elgato Stream Deck and other controllers to be a professional shotbox surface for an increasing amount of different presentation switchers, video playback software and broadcast equipment.",TypeScript,2188,579,2188,296,2018-04-23T14:23:37Z,2026-06-07T17:25:42Z,2026-06-07T17:25:35Z,main,False,False,False,github_search_api,language:TypeScript stars:>=5 pushed:>=2025-01-01,2026-06-07T17:39:04.049350+00:00
